Ticket #,Customer Complaint,Category,Date,Time,Received Via,City,State,Zip code,Status,Filing on Behalf of Someone,Estimated time of resolution
248868,Data cap,,21-04-2015,18:48:01,Internet,Monroe,Georgia,30655,closed,No,
241769,Data Cap 300gb,,17-04-2015,15:05:38,Customer Care Call,Monroe,Louisiana,71201,closed,No,
361187,Comcast Usage Limit,,24-06-2015,10:26:50,Internet,Monroe,Louisiana,71201,closed,No,
367035,Comcast Billing for Late Payment/Disconnect due to their error,,25-06-2015,20:40:40,Internet,Monroe,Louisiana,71203,closed,No,
365393,Internet Service Down,,25-06-2015,14:17:07,Customer Care Call,Monroe,New Jersey,8831,closed,No,
326658,spam,,06-06-2015,11:26:31,Customer Care Call,Montclair,New Jersey,7043,closed,No,
318059,Failure to resolve Internet outages,,06-01-2015,23:37:10,Internet,Monterey,California,93940,closed,No,
293497,Comcast internet service that I was NEVER able to use,,16-05-2015,16:13:08,Internet,Montgomery,Illinois,60538,closed,No,
334592,Comcast Account Issues/Customer Service Complaints,,06-11-2015,12:17:26,Internet,Montgomery,Illinois,60538,closed,No,
219305,comcast internet,,04-06-2015,12:24:25,Customer Care Call,Montverde,Florida,34756,closed,No,
329291,ads for website,,06-08-2015,18:42:26,Customer Care Call,Monument,Colorado,80132,closed,No,
359082,"Comcast is awful, lies, and is corrupt",,23-06-2015,15:52:08,Customer Care Call,Morgantown,West Virginia,26508,open,No,
361310,Internet Freezing,,24-06-2015,10:54:16,Customer Care Call,Morgantown,West Virginia,26508,closed,No,
292335,Unannouced service outage not caused by weather,,15-05-2015,16:04:09,Customer Care Call,Morrisville,Pennsylvania,19067,closed,No,
370929,COMCAST DATA CAP IS BULLCRAP,,28-06-2015,13:37:22,Customer Care Call,Morrow,Georgia,30260,open,No,
244444,Receiving bill for account that was supposed to be cancelled,,20-04-2015,11:46:41,Internet,Morton Grove,Illinois,60053,closed,Yes,
367029,Comcast,,25-06-2015,20:37:47,Internet,Mounds View,Minnesota,55112,closed,No,
222424,Comcast refusing to run lines,,04-07-2015,16:57:45,Internet,Mount Airy,Maryland,21771,closed,No,
225582,Comcast unreliable speed/ service,,04-08-2015,23:36:27,Customer Care Call,Mount Joy,Pennsylvania,17552,closed,No,
289584,Internet service,,14-05-2015,11:52:27,Customer Care Call,Mount Juliet,Tennessee,37122,closed,No,
298788,Internet service,,20-05-2015,11:23:14,Customer Care Call,Mount Juliet,Tennessee,37122,closed,No,
298793,Internet service,,20-05-2015,11:24:39,Internet,Mount Juliet,Tennessee,37122,closed,No,
360730,Comcast slow speeds and lying about prices,,24-06-2015,01:39:44,Customer Care Call,Mount Juliet,Tennessee,37122,closed,No,
245317,Billing Issues,,20-04-2015,16:19:26,Internet,Mount Laurel,New Jersey,8054,closed,No,
367099,Unfair Comcast billing practices,,25-06-2015,21:11:31,Internet,Mount Laurel,New Jersey,8054,open,No,
270193,Comcast charging me monthly fees for equipment rental when I own the equipment,,05-02-2015,16:36:59,Internet,Mount Pleasant,South Carolina,29464,closed,No,
300720,"Comcast refuses to credit erroneous overcharges due to deceptive ""promotional"" rates",,21-05-2015,00:40:22,Internet,Mount Pleasant,South Carolina,29464,closed,No,
358657,Comcast Data Cap,,23-06-2015,14:28:54,Customer Care Call,Mount Pleasant,South Carolina,29466,closed,No,
311889,"Comcast installation date of June 22, 2015",,28-05-2015,15:39:29,Customer Care Call,Mount Prospect,Illinois,60056,closed,No,
219795,Comcast refusing to provide continued service promised/advertised in writing,,04-06-2015,15:09:20,Customer Care Call,Mountain View,California,94040,closed,No,
257803,Required $100 deposit to Open an account,,26-04-2015,16:01:50,Customer Care Call,Mountain View,California,94040,closed,No,
265613,comcast,,29-04-2015,23:06:07,Customer Care Call,Mt. Airy,Maryland,21771,closed,No,
336745,Cap on Comcast Data,,06-12-2015,12:05:36,Customer Care Call,Mt. Juliet,Tennessee,37122,closed,No,
260732,Comcast Internet down since 4/25 with no resolve,,28-04-2015,09:35:22,Customer Care Call,Mt. Pleasant,South Carolina,29464,closed,No,
240017,FALSE CHARGES & REFUSAL TO CREDIT,,16-04-2015,16:53:02,Customer Care Call,Mt. Plymouth,Florida,32776,closed,No,
312724,Commercials burning data,,28-05-2015,22:19:27,Internet,Murfreesboro,Tennessee,37128,open,No,
315373,Comcast,,30-05-2015,18:59:10,Customer Care Call,Murfreesboro,Tennessee,37129,open,No,
318304,Comcast Internet Complaint,,06-02-2015,10:07:23,Customer Care Call,Murfreesboro,Tennessee,37129,closed,No,
326309,Over charging for Internet,,06-05-2015,20:19:51,Customer Care Call,Murfreesboro,Tennessee,37128,closed,No,
354336,Comcast Data Policy and Lies,,20-06-2015,21:31:57,Customer Care Call,Murfreesboro,Tennessee,37128,closed,No,
357373,Comcast/Xfinity customer service and billing,,23-06-2015,00:03:31,Internet,Murfreesboro,Tennessee,37130,closed,No,
373211,Comcast Data Cap,,29-06-2015,17:43:17,Internet,Murfreesboro,Tennessee,37127,open,No,
360476,Throttling bandwidth.,,23-06-2015,23:07:54,Customer Care Call,Murfressboro,Tennessee,37129,closed,Yes,
330284,Comcast billing,,06-09-2015,12:44:05,Internet,Murphys,California,95247,closed,No,
315456,Comcast service,,30-05-2015,21:21:41,Internet,Murray,Utah,84123,open,No,
299334,Comcast Data Overage Charges,,20-05-2015,14:27:55,Internet,Muscle Shoals,Alabama,35661,open,No,
244072,Dishonest Billing Practices,,20-04-2015,04:28:08,Customer Care Call,Muskegon,Michigan,49441,closed,No,
260444,Dishonest Billing Practices and Lying,,27-04-2015,22:30:16,Customer Care Call,Muskegon,Michigan,49441,closed,No,
338510,Comcast,,06-12-2015,21:51:40,Internet,Muskegon,Michigan,49445,closed,No,
364033,comcast lowering internet speeds on constant basis,,25-06-2015,09:54:52,Customer Care Call,Muskegon,Michigan,49442,closed,No,
352201,Comcast lies to the customer just to get them off the phone,,19-06-2015,15:02:43,Internet,My. Juliet,Tennessee,37122,closed,No,
363200,Internet,,24-06-2015,18:57:24,Customer Care Call,Nanticoke,Pennsylvania,18634,closed,No,
253407,No package/pricing information from Comcast for San Francisco,,23-04-2015,17:06:38,Internet,Napa,California,94558,closed,Yes,
218000,Fraudulent charges and poor or no service,,04-04-2015,16:23:33,Internet,Naperville,Illinois,60540,closed,No,
342174,Speed for internet nowhere close to claims,,15-06-2015,19:21:52,Internet,Naperville,Illinois,60564,closed,No,
224670,Comcast took my account info,,04-08-2015,16:02:43,Internet,Naples,Florida,34102,closed,No,
227819,"Over Billing, No reason code for excess billing, fraud - IMO",,04-09-2015,21:31:47,Internet,Naples,Florida,34113,closed,No,
234527,Unreliable Internet Service,,14-04-2015,12:48:34,Internet,Naples,Florida,34119,closed,No,
223053,Comcast caught in 3 lies,,04-07-2015,22:13:21,Internet,Naples,Florida,34113,closed,No,
257986,no bill,,26-04-2015,20:04:51,Customer Care Call,Naples,Florida,34119,closed,No,
309173,BAIT and SWITCH Product Offerings for Internet BLAST Service,,27-05-2015,12:45:20,Customer Care Call,Naples,Florida,34104,closed,No,
324913,Comcast Charges Modem Rental But Modem was Returned 3 Years Ago,,06-05-2015,10:51:32,Internet,Naples,Florida,34102,closed,No,
334798,Comcast internet,,06-11-2015,13:17:55,Internet,Naples,Florida,34117,closed,No,
349460,Comcast Bundle Availability Complaint,,18-06-2015,15:23:27,Customer Care Call,Naples,Florida,34113,open,Yes,
217806,comcast connection issues,,04-04-2015,13:43:01,Internet,Nashville,Tennessee,37221,closed,No,
224049,Unauthorized change in charges,,04-08-2015,13:22:50,Internet,Nashville,Tennessee,37220,closed,No,
237368,availabilty,,15-04-2015,14:54:59,Internet,Nashville,Tennessee,37210,closed,No,
243615,data allowance,,19-04-2015,12:55:40,Customer Care Call,Nashville,Tennessee,37211,closed,No,
273991,Comcast Billing Issues,,05-05-2015,14:29:17,Customer Care Call,Nashville,Tennessee,37212,closed,No,
293999,Comcast Data Usage - Deceptive Practice,,17-05-2015,13:44:47,Customer Care Call,Nashville,Tennessee,37208,closed,No,
294329,Comcast's Data Cap,,18-05-2015,07:54:39,Internet,Nashville,Tennessee,37221,open,No,
306848,"Comcast is limiting my access to data by using ""Data Caps""",,26-05-2015,11:36:57,Internet,Nashville,Tennessee,37209,closed,No,
325552,Comcast attempting to circumvent net Neutrality policies,,06-05-2015,14:33:12,Customer Care Call,Nashville,Tennessee,37204,closed,Yes,
337027,Comcast data cap,,06-12-2015,13:31:47,Customer Care Call,Nashville,Tennessee,37214,closed,No,
341949,Comcast Downgraded service with no notification,,15-06-2015,17:38:24,Customer Care Call,Nashville,Tennessee,37207,closed,No,
345677,Comcast Internet,,17-06-2015,13:30:10,Customer Care Call,Nashville,Tennessee,37212,open,No,
347734,Comcast data caps in currently uncompetitive Nashville market,,18-06-2015,00:31:29,Customer Care Call,Nashville,Tennessee,37211,open,No,
355447,Comcast- not responsive to multiple requests for service,,22-06-2015,11:41:30,Customer Care Call,Nashville,Tennessee,37221,closed,No,
360239,Comcast is stealing from me,,23-06-2015,21:45:51,Customer Care Call,Nashville,Tennessee,37211,closed,No,
358345,Comcast horrible service,,23-06-2015,13:30:08,Internet,Nashville,Tennessee,37207,closed,No,
363629,Intermittent drops of service,,24-06-2015,22:37:51,Customer Care Call,Nashville,Tennessee,37207,open,No,
360837,Overage charges,,24-06-2015,04:31:16,Internet,Nashville,Tennessee,37206,closed,No,
362276,Comcast refund,,24-06-2015,14:59:08,Internet,Nashville,Tennessee,37211,closed,No,
362982,Comcast Speeds Not as Advertised,,24-06-2015,17:41:59,Customer Care Call,Nashville,Tennessee,37203,open,No,
368055,comcast data cap,,26-06-2015,12:41:14,Customer Care Call,Nashville,Tennessee,37209,open,No,
376303,Comcast Internet,,30-06-2015,23:08:15,Customer Care Call,Nashville,Tennessee,37217,open,No,
293734,Lost Internet Service,,16-05-2015,21:46:00,Internet,Naugatuck,Connecticut,6770,open,No,
245435,Low wifi,,20-04-2015,16:55:42,Internet,New Bedford,Massachusetts,2745,closed,No,
289153,Issue with Internet speed,,14-05-2015,07:12:34,Customer Care Call,New Bedford,Massachusetts,2745,closed,No,
337555,Comcast Internet Complaint,,06-12-2015,16:13:39,Customer Care Call,New Bedford,Massachusetts,2741,open,Yes,
257189,internet problems,,25-04-2015,17:30:54,Internet,New Buffalo,Michigan,49117,closed,No,
256792,Comcast service problems for months; charging without fixng the issue,,25-04-2015,11:34:25,Internet,New Haven,Connecticut,6512,closed,No,
352910,Horrible customer service; could not help me - lied to by supervisor,,19-06-2015,18:22:46,Customer Care Call,New Haven,Connecticut,6511,closed,No,
352186,Comcast false advertising,,19-06-2015,14:59:01,Internet,New Hudson,Michigan,48165,closed,No,
260134,Comcast Business internet,,27-04-2015,19:34:07,Customer Care Call,New Palestine,Indiana,46163,closed,No,
212228,Comcast Lied About Pricing And Installation,,04-01-2015,14:29:41,Customer Care Call,Newark,California,94560,closed,No,
358644,Comcast- Unfair Pricing Tactics,,23-06-2015,14:27:21,Internet,Newark,California,94560,closed,No,
337000,overcharges,,06-12-2015,13:26:23,Internet,Newark,Delaware,19713,closed,No,
360928,Comcast is a monopoly,,24-06-2015,08:25:27,Internet,Newburyport,Massachusetts,1950,closed,No,
267727,Comcast is cheating me,,30-04-2015,22:43:47,Internet,Newcastle,Washington,98059,closed,No,
212595,overcharged,,04-01-2015,16:23:47,Internet,Newman,California,95360,closed,No,
218108,Comcast Business Phone/Internet Contract Disagreement,,04-04-2015,18:39:55,Internet,Newnan,Georgia,30265,closed,No,
234888,Unable to cancel comcast service,,14-04-2015,14:22:59,Customer Care Call,Newtown,Pennsylvania,18940,closed,No,
353376,Misleading information regarding contract leads to $200 unreClosed early term fee,,19-06-2015,23:39:55,Internet,Nicholls,Georgia,31554,closed,No,
337050,Comcast Issues,,06-12-2015,13:35:00,Internet,Noblesville,Indiana,46062,closed,No,
340657,Internet Down,,15-06-2015,11:03:49,Internet,Norcross,Georgia,30092,closed,No,
375155,Comcast Failure of Service,,30-06-2015,15:19:55,Internet,Norcross,Georgia,30093,open,No,
370502,Comcast Throttling my Internet Connection,,27-06-2015,20:17:48,Customer Care Call,Norristown,Pennsylvania,19401,open,No,
250239,billing/service issues,,22-04-2015,13:49:03,Customer Care Call,North Augusta,South Carolina,29841,closed,No,
370575,10 Days No Service - 12 Appointments Comcast Hasn't Shown Up - Comcast Has Not Fixed Home Infinity X1 - In 10 Days- Cannot Make 911 Calls,,27-06-2015,21:42:03,Customer Care Call,North Charleston,South Carolina,29406,open,No,
329597,Internet Outages,,06-08-2015,21:22:53,Customer Care Call,North Dartmouth,Massachusetts,2747,closed,No,
270762,High Speed Internet Awful,,05-03-2015,18:20:41,Customer Care Call,North Dinwiddie,Virginia,23803,closed,No,
313043,"rude, nasty, customer service behavior, and a three year failure to deliver the business Internet services paid for",,29-05-2015,10:11:07,Internet,North Fort Myers,Florida,33917,open,No,
358157,comcast failing still,,23-06-2015,12:41:20,Internet,North Fort Myers,Florida,33917,closed,No,
369686,The WORST customer service team and negative outlook on customers!!!,,27-06-2015,09:35:08,Internet,North Fort Myers,Florida,33917,closed,No,
211478,Comcast,,04-01-2015,10:47:35,Internet,North Huntingdon,Pennsylvania,15642,closed,No,
337767,Comcast/Xfinity,,06-12-2015,16:38:27,Internet,North Little Rock,Arkansas,72114,closed,No,
305998,Internet problems,,25-05-2015,15:52:34,Customer Care Call,North Miami,Florida,33181,closed,No,
224074,Improper billing,,04-08-2015,13:30:03,Internet,North Miami Beach,Florida,33162,closed,No,
373161,Internet being slowed.,,29-06-2015,17:28:32,Internet,North Miami Beach,Florida,33162,open,No,
309939,Spotty service Business class internet,,27-05-2015,16:55:53,Internet,North Miami Beach Fl,Florida,33162,closed,No,
295439,Bundled cable and internet,,18-05-2015,16:13:43,Internet,North Port,Florida,34286,closed,No,
228818,Comcast Dishonest Marketing Scheme,,04-10-2015,13:15:13,Internet,North Wales,Pennsylvania,19454,closed,Yes,
334975,"Sold one service, received another",,06-11-2015,14:22:41,Customer Care Call,Northport,Alabama,35473,closed,No,
365088,Internet Speed,,25-06-2015,13:29:20,Internet,Northville,Michigan,48168,open,No,
226989,Home Shopping Network Emails,,04-09-2015,15:31:50,Customer Care Call,Norton,Massachusetts,2766,closed,No,
231122,comcast,,04-12-2015,11:12:17,Customer Care Call,Nottingham,Maryland,21236,closed,No,
360296,Internet speed,,23-06-2015,22:10:29,Internet,Novato,California,94944,open,No,
281553,Comcast Charging Too Much and Internet Speed Lower than Ordered,,05-09-2015,08:29:16,Internet,Oak Park,Illinois,60302,closed,No,
305260,Ask Comcast to fix internet connection of my home,,24-05-2015,11:44:00,Customer Care Call,Oak Park,Illinois,60302,open,No,
307912,Comcast scam,,26-05-2015,17:05:23,Internet,Oak Park,Illinois,60303,closed,No,
316495,Comcast service and billing issue,,06-01-2015,11:45:00,Internet,Oak Park,Illinois,60302,closed,No,
363554,Speed throttling,,24-06-2015,21:52:28,Customer Care Call,Oak Park,Illinois,60302,open,No,
361503,bill to damn high,,24-06-2015,11:54:41,Internet,Oak Park,Michigan,48237,closed,No,
257680,Comcast data usage cap,,26-04-2015,12:35:31,Customer Care Call,Oak Ridge,Tennessee,37830,closed,No,
363533,Comcast - Internet Data Cap,,24-06-2015,21:42:17,Internet,Oak Ridge,Tennessee,37830,closed,No,
225624,Comcast Service and Billing Issues,,04-09-2015,01:10:35,Internet,Oakland,California,94602,closed,No,
308616,Illegal Charges from Comcast,,27-05-2015,00:10:08,Customer Care Call,Oakland,California,94607,closed,No,
326074,Comcast,,06-05-2015,17:42:42,Internet,Oakland,California,94608,closed,Yes,
337953,"Inconsistent, low speeds that are overpriced",,06-12-2015,17:14:44,Internet,Oakland,California,94608,closed,No,
338270,Bad Customer Service,,06-12-2015,19:25:01,Customer Care Call,Oakland,California,94602,closed,No,
339206,Unable to cancel poor internet service,,13-06-2015,15:10:31,Internet,Oakland,California,94612,closed,No,
339936,microsoft is limiting service,,14-06-2015,13:43:04,Customer Care Call,Oakland,California,94606,closed,No,
344269,Unethical Behavior: Comcast Requesting Credit Check or Deposit,,16-06-2015,18:35:22,Internet,Oakland,California,94611,closed,No,
360338,Unfair bundles,,23-06-2015,22:19:04,Customer Care Call,Oakland,California,94606,open,No,
363044,comcast,,24-06-2015,18:02:54,Customer Care Call,Oakland,California,94621,open,No,
295447,Years of packet loss and downtime,,18-05-2015,16:17:27,Internet,Oakland Park,Florida,33309,closed,No,
365565,Comcast run around,,25-06-2015,14:39:22,Internet,Oakland Park,Florida,33334,closed,No,
222212,Comcast Cablevision Florida,,04-07-2015,15:49:56,Customer Care Call,Ocala,Florida,34472,closed,No,
319428,comcast,,06-02-2015,16:53:23,Customer Care Call,Ocala,Florida,34472,closed,No,
305229,Poor Quality Service and Unauthorized Charges,,24-05-2015,09:54:46,Internet,Ocean City,New Jersey,8226,closed,No,
250828,Comcast/Xfinity cancellation fee,,22-04-2015,16:51:52,Internet,Olathe,Kansas,66062,closed,No,
360680,Comcast billing and speed.,,24-06-2015,01:03:28,Internet,Olathe,Kansas,66062,open,No,
330392,Data Cap Overages,,06-09-2015,13:12:13,Customer Care Call,Old Hickory,Tennessee,37138,closed,No,
